Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747411356;3;3
0xfe;2;6;1747411366;3;3
0xfe;1;6;1747411376;3;3
0xfe;2;6;1747411386;3;3
0xfe;1;6;1747411396;3;3
0xfe;2;6;1747411406;3;3
0xfe;1;6;1747411416;3;3
0xfe;2;6;1747411426;3;3
0xfe;1;6;1747411436;3;3
0xfe;2;6;1747411446;3;3
0xfe;1;6;1747411456;3;3
0xfe;2;6;1747411466;3;3
0xfe;1;6;1747411476;3;3
0xfe;2;6;1747411486;3;3
0xfe;1;6;1747411496;3;3
0xfe;2;6;1747411506;3;3
0xfe;1;6;1747411516;3;3
0xfe;2;6;1747411526;3;3
0xfe;1;6;1747411536;3;3
0xfe;2;6;1747411546;3;3
0xfe;1;6;1747411556;3;3
0xfe;2;6;1747411566;3;3
0xfe;1;6;1747411576;3;3
0xfe;2;6;1747411586;3;3
0xfe;1;6;1747411596;3;3
0xfe;2;6;1747411606;3;3
0xfe;1;6;1747411616;3;3
0xfe;2;6;1747411626;3;3
0xfe;1;6;1747411636;3;3
0xfe;2;6;1747411646;3;3
