Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751098656;3;3
0xfe;2;6;1751098666;3;3
0xfe;1;6;1751098676;3;3
0xfe;2;6;1751098686;3;3
0xfe;1;6;1751098696;3;3
0xfe;2;6;1751098706;3;3
0xfe;1;6;1751098716;3;3
0xfe;2;6;1751098726;3;3
0xfe;1;6;1751098736;3;3
0xfe;2;6;1751098746;3;3
0xfe;1;6;1751098756;3;3
0xfe;2;6;1751098766;3;3
0xfe;1;6;1751098776;3;3
0xfe;2;6;1751098786;3;3
0xfe;1;6;1751098796;3;3
0xfe;2;6;1751098806;3;3
0xfe;1;6;1751098816;3;3
0xfe;2;6;1751098826;3;3
0xfe;1;6;1751098836;3;3
0xfe;2;6;1751098846;3;3
0xfe;1;6;1751098856;3;3
0xfe;2;6;1751098866;3;3
0xfe;1;6;1751098876;3;3
0xfe;2;6;1751098886;3;3
0xfe;1;6;1751098896;3;3
0xfe;2;6;1751098906;3;3
0xfe;1;6;1751098916;3;3
0xfe;2;6;1751098926;3;3
0xfe;1;6;1751098936;3;3
0xfe;2;6;1751098946;3;3
