Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746612456;3;3
0xfe;2;6;1746612466;3;3
0xfe;1;6;1746612476;3;3
0xfe;2;6;1746612486;3;3
0xfe;1;6;1746612496;3;3
0xfe;2;6;1746612506;3;3
0xfe;1;6;1746612516;3;3
0xfe;2;6;1746612526;3;3
0xfe;1;6;1746612536;3;3
0xfe;2;6;1746612546;3;3
0xfe;1;6;1746612556;3;3
0xfe;2;6;1746612566;3;3
0xfe;1;6;1746612576;3;3
0xfe;2;6;1746612586;3;3
0xfe;1;6;1746612596;3;3
0xfe;2;6;1746612606;3;3
0xfe;1;6;1746612616;3;3
0xfe;2;6;1746612626;3;3
0xfe;1;6;1746612636;3;3
0xfe;2;6;1746612646;3;3
0xfe;1;6;1746612656;3;3
0xfe;2;6;1746612666;3;3
0xfe;1;6;1746612676;3;3
0xfe;2;6;1746612686;3;3
0xfe;1;6;1746612696;3;3
0xfe;2;6;1746612706;3;3
0xfe;1;6;1746612716;3;3
0xfe;2;6;1746612726;3;3
0xfe;1;6;1746612736;3;3
0xfe;2;6;1746612746;3;3
