Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752934656;3;3
0xfe;2;6;1752934666;3;3
0xfe;1;6;1752934676;3;3
0xfe;2;6;1752934686;3;3
0xfe;1;6;1752934696;3;3
0xfe;2;6;1752934706;3;3
0xfe;1;6;1752934716;3;3
0xfe;2;6;1752934726;3;3
0xfe;1;6;1752934736;3;3
0xfe;2;6;1752934746;3;3
0xfe;1;6;1752934756;3;3
0xfe;2;6;1752934766;3;3
0xfe;1;6;1752934776;3;3
0xfe;2;6;1752934786;3;3
0xfe;1;6;1752934796;3;3
0xfe;2;6;1752934806;3;3
0xfe;1;6;1752934816;3;3
0xfe;2;6;1752934826;3;3
0xfe;1;6;1752934836;3;3
0xfe;2;6;1752934846;3;3
0xfe;1;6;1752934856;3;3
0xfe;2;6;1752934866;3;3
0xfe;1;6;1752934876;3;3
0xfe;2;6;1752934886;3;3
0xfe;1;6;1752934896;3;3
0xfe;2;6;1752934906;3;3
0xfe;1;6;1752934916;3;3
0xfe;2;6;1752934926;3;3
0xfe;1;6;1752934936;3;3
0xfe;2;6;1752934946;3;3
