Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751143056;3;3
0xfe;2;6;1751143066;3;3
0xfe;1;6;1751143076;3;3
0xfe;2;6;1751143086;3;3
0xfe;1;6;1751143096;3;3
0xfe;2;6;1751143106;3;3
0xfe;1;6;1751143116;3;3
0xfe;2;6;1751143126;3;3
0xfe;1;6;1751143136;3;3
0xfe;2;6;1751143146;3;3
0xfe;1;6;1751143156;3;3
0xfe;2;6;1751143166;3;3
0xfe;1;6;1751143176;3;3
0xfe;2;6;1751143186;3;3
0xfe;1;6;1751143196;3;3
0xfe;2;6;1751143206;3;3
0xfe;1;6;1751143216;3;3
0xfe;2;6;1751143226;3;3
0xfe;1;6;1751143236;3;3
0xfe;2;6;1751143246;3;3
0xfe;1;6;1751143256;3;3
0xfe;2;6;1751143266;3;3
0xfe;1;6;1751143276;3;3
0xfe;2;6;1751143286;3;3
0xfe;1;6;1751143296;3;3
0xfe;2;6;1751143306;3;3
0xfe;1;6;1751143316;3;3
0xfe;2;6;1751143326;3;3
0xfe;1;6;1751143336;3;3
0xfe;2;6;1751143346;3;3
