Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746191856;3;3
0xfe;2;6;1746191866;3;3
0xfe;1;6;1746191876;3;3
0xfe;2;6;1746191886;3;3
0xfe;1;6;1746191896;3;3
0xfe;2;6;1746191906;3;3
0xfe;1;6;1746191916;3;3
0xfe;2;6;1746191926;3;3
0xfe;1;6;1746191936;3;3
0xfe;2;6;1746191946;3;3
0xfe;1;6;1746191956;3;3
0xfe;2;6;1746191966;3;3
0xfe;1;6;1746191976;3;3
0xfe;2;6;1746191986;3;3
0xfe;1;6;1746191996;3;3
0xfe;2;6;1746192006;3;3
0xfe;1;6;1746192016;3;3
0xfe;2;6;1746192026;3;3
0xfe;1;6;1746192036;3;3
0xfe;2;6;1746192046;3;3
0xfe;1;6;1746192056;3;3
0xfe;2;6;1746192066;3;3
0xfe;1;6;1746192076;3;3
0xfe;2;6;1746192086;3;3
0xfe;1;6;1746192096;3;3
0xfe;2;6;1746192106;3;3
0xfe;1;6;1746192116;3;3
0xfe;2;6;1746192126;3;3
0xfe;1;6;1746192136;3;3
0xfe;2;6;1746192146;3;3
