Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746833256;3;3
0xfe;2;6;1746833266;3;3
0xfe;1;6;1746833276;3;3
0xfe;2;6;1746833286;3;3
0xfe;1;6;1746833296;3;3
0xfe;2;6;1746833306;3;3
0xfe;1;6;1746833316;3;3
0xfe;2;6;1746833326;3;3
0xfe;1;6;1746833336;3;3
0xfe;2;6;1746833346;3;3
0xfe;1;6;1746833356;3;3
0xfe;2;6;1746833366;3;3
0xfe;1;6;1746833376;3;3
0xfe;2;6;1746833386;3;3
0xfe;1;6;1746833396;3;3
0xfe;2;6;1746833406;3;3
0xfe;1;6;1746833416;3;3
0xfe;2;6;1746833426;3;3
0xfe;1;6;1746833436;3;3
0xfe;2;6;1746833446;3;3
0xfe;1;6;1746833456;3;3
0xfe;2;6;1746833466;3;3
0xfe;1;6;1746833476;3;3
0xfe;2;6;1746833486;3;3
0xfe;1;6;1746833496;3;3
0xfe;2;6;1746833506;3;3
0xfe;1;6;1746833516;3;3
0xfe;2;6;1746833526;3;3
0xfe;1;6;1746833536;3;3
0xfe;2;6;1746833546;3;3
