Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752416256;3;3
0xfe;2;6;1752416266;3;3
0xfe;1;6;1752416276;3;3
0xfe;2;6;1752416286;3;3
0xfe;1;6;1752416296;3;3
0xfe;2;6;1752416306;3;3
0xfe;1;6;1752416316;3;3
0xfe;2;6;1752416326;3;3
0xfe;1;6;1752416336;3;3
0xfe;2;6;1752416346;3;3
0xfe;1;6;1752416356;3;3
0xfe;2;6;1752416366;3;3
0xfe;1;6;1752416376;3;3
0xfe;2;6;1752416386;3;3
0xfe;1;6;1752416396;3;3
0xfe;2;6;1752416406;3;3
0xfe;1;6;1752416416;3;3
0xfe;2;6;1752416426;3;3
0xfe;1;6;1752416436;3;3
0xfe;2;6;1752416446;3;3
0xfe;1;6;1752416456;3;3
0xfe;2;6;1752416466;3;3
0xfe;1;6;1752416476;3;3
0xfe;2;6;1752416486;3;3
0xfe;1;6;1752416496;3;3
0xfe;2;6;1752416506;3;3
0xfe;1;6;1752416516;3;3
0xfe;2;6;1752416526;3;3
0xfe;1;6;1752416536;3;3
0xfe;2;6;1752416546;3;3
