Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745292156;3;3
0xfe;2;6;1745292166;3;3
0xfe;1;6;1745292176;3;3
0xfe;2;6;1745292186;3;3
0xfe;1;6;1745292196;3;3
0xfe;2;6;1745292206;3;3
0xfe;1;6;1745292216;3;3
0xfe;2;6;1745292226;3;3
0xfe;1;6;1745292236;3;3
0xfe;2;6;1745292246;3;3
0xfe;1;6;1745292256;3;3
0xfe;2;6;1745292266;3;3
0xfe;1;6;1745292276;3;3
0xfe;2;6;1745292286;3;3
0xfe;1;6;1745292296;3;3
0xfe;2;6;1745292306;3;3
0xfe;1;6;1745292316;3;3
0xfe;2;6;1745292326;3;3
0xfe;1;6;1745292336;3;3
0xfe;2;6;1745292346;3;3
0xfe;1;6;1745292356;3;3
0xfe;2;6;1745292366;3;3
0xfe;1;6;1745292376;3;3
0xfe;2;6;1745292386;3;3
0xfe;1;6;1745292396;3;3
0xfe;2;6;1745292406;3;3
0xfe;1;6;1745292416;3;3
0xfe;2;6;1745292426;3;3
0xfe;1;6;1745292436;3;3
0xfe;2;6;1745292446;3;3
