Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752968856;3;3
0xfe;2;6;1752968866;3;3
0xfe;1;6;1752968876;3;3
0xfe;2;6;1752968886;3;3
0xfe;1;6;1752968896;3;3
0xfe;2;6;1752968906;3;3
0xfe;1;6;1752968916;3;3
0xfe;2;6;1752968926;3;3
0xfe;1;6;1752968936;3;3
0xfe;2;6;1752968946;3;3
0xfe;1;6;1752968956;3;3
0xfe;2;6;1752968966;3;3
0xfe;1;6;1752968976;3;3
0xfe;2;6;1752968986;3;3
0xfe;1;6;1752968996;3;3
0xfe;2;6;1752969006;3;3
0xfe;1;6;1752969016;3;3
0xfe;2;6;1752969026;3;3
0xfe;1;6;1752969036;3;3
0xfe;2;6;1752969046;3;3
0xfe;1;6;1752969056;3;3
0xfe;2;6;1752969066;3;3
0xfe;1;6;1752969076;3;3
0xfe;2;6;1752969086;3;3
0xfe;1;6;1752969096;3;3
0xfe;2;6;1752969106;3;3
0xfe;1;6;1752969116;3;3
0xfe;2;6;1752969126;3;3
0xfe;1;6;1752969136;3;3
0xfe;2;6;1752969146;3;3
