Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747586856;3;3
0xfe;2;6;1747586866;3;3
0xfe;1;6;1747586876;3;3
0xfe;2;6;1747586886;3;3
0xfe;1;6;1747586896;3;3
0xfe;2;6;1747586906;3;3
0xfe;1;6;1747586916;3;3
0xfe;2;6;1747586926;3;3
0xfe;1;6;1747586936;3;3
0xfe;2;6;1747586946;3;3
0xfe;1;6;1747586956;3;3
0xfe;2;6;1747586966;3;3
0xfe;1;6;1747586976;3;3
0xfe;2;6;1747586986;3;3
0xfe;1;6;1747586996;3;3
0xfe;2;6;1747587006;3;3
0xfe;1;6;1747587016;3;3
0xfe;2;6;1747587026;3;3
0xfe;1;6;1747587036;3;3
0xfe;2;6;1747587046;3;3
0xfe;1;6;1747587056;3;3
0xfe;2;6;1747587066;3;3
0xfe;1;6;1747587076;3;3
0xfe;2;6;1747587086;3;3
0xfe;1;6;1747587096;3;3
0xfe;2;6;1747587106;3;3
0xfe;1;6;1747587116;3;3
0xfe;2;6;1747587126;3;3
0xfe;1;6;1747587136;3;3
0xfe;2;6;1747587146;3;3
