Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751056356;3;3
0xfe;2;6;1751056366;3;3
0xfe;1;6;1751056376;3;3
0xfe;2;6;1751056386;3;3
0xfe;1;6;1751056396;3;3
0xfe;2;6;1751056406;3;3
0xfe;1;6;1751056416;3;3
0xfe;2;6;1751056426;3;3
0xfe;1;6;1751056436;3;3
0xfe;2;6;1751056446;3;3
0xfe;1;6;1751056456;3;3
0xfe;2;6;1751056466;3;3
0xfe;1;6;1751056476;3;3
0xfe;2;6;1751056486;3;3
0xfe;1;6;1751056496;3;3
0xfe;2;6;1751056506;3;3
0xfe;1;6;1751056516;3;3
0xfe;2;6;1751056526;3;3
0xfe;1;6;1751056536;3;3
0xfe;2;6;1751056546;3;3
0xfe;1;6;1751056556;3;3
0xfe;2;6;1751056566;3;3
0xfe;1;6;1751056576;3;3
0xfe;2;6;1751056586;3;3
0xfe;1;6;1751056596;3;3
0xfe;2;6;1751056606;3;3
0xfe;1;6;1751056616;3;3
0xfe;2;6;1751056626;3;3
0xfe;1;6;1751056636;3;3
0xfe;2;6;1751056646;3;3
