Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749452856;3;3
0xfe;2;6;1749452866;3;3
0xfe;1;6;1749452876;3;3
0xfe;2;6;1749452886;3;3
0xfe;1;6;1749452896;3;3
0xfe;2;6;1749452906;3;3
0xfe;1;6;1749452916;3;3
0xfe;2;6;1749452926;3;3
0xfe;1;6;1749452936;3;3
0xfe;2;6;1749452946;3;3
0xfe;1;6;1749452956;3;3
0xfe;2;6;1749452966;3;3
0xfe;1;6;1749452976;3;3
0xfe;2;6;1749452986;3;3
0xfe;1;6;1749452996;3;3
0xfe;2;6;1749453006;3;3
0xfe;1;6;1749453016;3;3
0xfe;2;6;1749453026;3;3
0xfe;1;6;1749453036;3;3
0xfe;2;6;1749453046;3;3
0xfe;1;6;1749453056;3;3
0xfe;2;6;1749453066;3;3
0xfe;1;6;1749453076;3;3
0xfe;2;6;1749453086;3;3
0xfe;1;6;1749453096;3;3
0xfe;2;6;1749453106;3;3
0xfe;1;6;1749453116;3;3
0xfe;2;6;1749453126;3;3
0xfe;1;6;1749453136;3;3
0xfe;2;6;1749453146;3;3
