Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748088156;3;3
0xfe;2;6;1748088166;3;3
0xfe;1;6;1748088176;3;3
0xfe;2;6;1748088186;3;3
0xfe;1;6;1748088196;3;3
0xfe;2;6;1748088206;3;3
0xfe;1;6;1748088216;3;3
0xfe;2;6;1748088226;3;3
0xfe;1;6;1748088236;3;3
0xfe;2;6;1748088246;3;3
0xfe;1;6;1748088256;3;3
0xfe;2;6;1748088266;3;3
0xfe;1;6;1748088276;3;3
0xfe;2;6;1748088286;3;3
0xfe;1;6;1748088296;3;3
0xfe;2;6;1748088306;3;3
0xfe;1;6;1748088316;3;3
0xfe;2;6;1748088326;3;3
0xfe;1;6;1748088336;3;3
0xfe;2;6;1748088346;3;3
0xfe;1;6;1748088356;3;3
0xfe;2;6;1748088366;3;3
0xfe;1;6;1748088376;3;3
0xfe;2;6;1748088386;3;3
0xfe;1;6;1748088396;3;3
0xfe;2;6;1748088406;3;3
0xfe;1;6;1748088416;3;3
0xfe;2;6;1748088426;3;3
0xfe;1;6;1748088436;3;3
0xfe;2;6;1748088446;3;3
