Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746297456;3;3
0xfe;2;6;1746297466;3;3
0xfe;1;6;1746297476;3;3
0xfe;2;6;1746297486;3;3
0xfe;1;6;1746297496;3;3
0xfe;2;6;1746297506;3;3
0xfe;1;6;1746297516;3;3
0xfe;2;6;1746297526;3;3
0xfe;1;6;1746297536;3;3
0xfe;2;6;1746297546;3;3
0xfe;1;6;1746297556;3;3
0xfe;2;6;1746297566;3;3
0xfe;1;6;1746297576;3;3
0xfe;2;6;1746297586;3;3
0xfe;1;6;1746297596;3;3
0xfe;2;6;1746297606;3;3
0xfe;1;6;1746297616;3;3
0xfe;2;6;1746297626;3;3
0xfe;1;6;1746297636;3;3
0xfe;2;6;1746297646;3;3
0xfe;1;6;1746297656;3;3
0xfe;2;6;1746297666;3;3
0xfe;1;6;1746297676;3;3
0xfe;2;6;1746297686;3;3
0xfe;1;6;1746297696;3;3
0xfe;2;6;1746297706;3;3
0xfe;1;6;1746297716;3;3
0xfe;2;6;1746297726;3;3
0xfe;1;6;1746297736;3;3
0xfe;2;6;1746297746;3;3
