Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750270056;3;3
0xfe;2;6;1750270066;3;3
0xfe;1;6;1750270076;3;3
0xfe;2;6;1750270086;3;3
0xfe;1;6;1750270096;3;3
0xfe;2;6;1750270106;3;3
0xfe;1;6;1750270116;3;3
0xfe;2;6;1750270126;3;3
0xfe;1;6;1750270136;3;3
0xfe;2;6;1750270146;3;3
0xfe;1;6;1750270156;3;3
0xfe;2;6;1750270166;3;3
0xfe;1;6;1750270176;3;3
0xfe;2;6;1750270186;3;3
0xfe;1;6;1750270196;3;3
0xfe;2;6;1750270206;3;3
0xfe;1;6;1750270216;3;3
0xfe;2;6;1750270226;3;3
0xfe;1;6;1750270236;3;3
0xfe;2;6;1750270246;3;3
0xfe;1;6;1750270256;3;3
0xfe;2;6;1750270266;3;3
0xfe;1;6;1750270276;3;3
0xfe;2;6;1750270286;3;3
0xfe;1;6;1750270296;3;3
0xfe;2;6;1750270306;3;3
0xfe;1;6;1750270316;3;3
0xfe;2;6;1750270326;3;3
0xfe;1;6;1750270336;3;3
0xfe;2;6;1750270346;3;3
