Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751131356;3;3
0xfe;2;6;1751131366;3;3
0xfe;1;6;1751131376;3;3
0xfe;2;6;1751131386;3;3
0xfe;1;6;1751131396;3;3
0xfe;2;6;1751131406;3;3
0xfe;1;6;1751131416;3;3
0xfe;2;6;1751131426;3;3
0xfe;1;6;1751131436;3;3
0xfe;2;6;1751131446;3;3
0xfe;1;6;1751131456;3;3
0xfe;2;6;1751131466;3;3
0xfe;1;6;1751131476;3;3
0xfe;2;6;1751131486;3;3
0xfe;1;6;1751131496;3;3
0xfe;2;6;1751131506;3;3
0xfe;1;6;1751131516;3;3
0xfe;2;6;1751131526;3;3
0xfe;1;6;1751131536;3;3
0xfe;2;6;1751131546;3;3
0xfe;1;6;1751131556;3;3
0xfe;2;6;1751131566;3;3
0xfe;1;6;1751131576;3;3
0xfe;2;6;1751131586;3;3
0xfe;1;6;1751131596;3;3
0xfe;2;6;1751131606;3;3
0xfe;1;6;1751131616;3;3
0xfe;2;6;1751131626;3;3
0xfe;1;6;1751131636;3;3
0xfe;2;6;1751131646;3;3
