Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752758256;3;3
0xfe;2;6;1752758266;3;3
0xfe;1;6;1752758276;3;3
0xfe;2;6;1752758286;3;3
0xfe;1;6;1752758296;3;3
0xfe;2;6;1752758306;3;3
0xfe;1;6;1752758316;3;3
0xfe;2;6;1752758326;3;3
0xfe;1;6;1752758336;3;3
0xfe;2;6;1752758346;3;3
0xfe;1;6;1752758356;3;3
0xfe;2;6;1752758366;3;3
0xfe;1;6;1752758376;3;3
0xfe;2;6;1752758386;3;3
0xfe;1;6;1752758396;3;3
0xfe;2;6;1752758406;3;3
0xfe;1;6;1752758416;3;3
0xfe;2;6;1752758426;3;3
0xfe;1;6;1752758436;3;3
0xfe;2;6;1752758446;3;3
0xfe;1;6;1752758456;3;3
0xfe;2;6;1752758466;3;3
0xfe;1;6;1752758476;3;3
0xfe;2;6;1752758486;3;3
0xfe;1;6;1752758496;3;3
0xfe;2;6;1752758506;3;3
0xfe;1;6;1752758516;3;3
0xfe;2;6;1752758526;3;3
0xfe;1;6;1752758536;3;3
0xfe;2;6;1752758546;3;3
