Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753546056;3;3
0xfe;2;6;1753546066;3;3
0xfe;1;6;1753546076;3;3
0xfe;2;6;1753546086;3;3
0xfe;1;6;1753546096;3;3
0xfe;2;6;1753546106;3;3
0xfe;1;6;1753546116;3;3
0xfe;2;6;1753546126;3;3
0xfe;1;6;1753546136;3;3
0xfe;2;6;1753546146;3;3
0xfe;1;6;1753546156;3;3
0xfe;2;6;1753546166;3;3
0xfe;1;6;1753546176;3;3
0xfe;2;6;1753546186;3;3
0xfe;1;6;1753546196;3;3
0xfe;2;6;1753546206;3;3
0xfe;1;6;1753546216;3;3
0xfe;2;6;1753546226;3;3
0xfe;1;6;1753546236;3;3
0xfe;2;6;1753546246;3;3
0xfe;1;6;1753546256;3;3
0xfe;2;6;1753546266;3;3
0xfe;1;6;1753546276;3;3
0xfe;2;6;1753546286;3;3
0xfe;1;6;1753546296;3;3
0xfe;2;6;1753546306;3;3
0xfe;1;6;1753546316;3;3
0xfe;2;6;1753546326;3;3
0xfe;1;6;1753546336;3;3
0xfe;2;6;1753546346;3;3
