Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745238456;3;3
0xfe;2;6;1745238466;3;3
0xfe;1;6;1745238476;3;3
0xfe;2;6;1745238486;3;3
0xfe;1;6;1745238496;3;3
0xfe;2;6;1745238506;3;3
0xfe;1;6;1745238516;3;3
0xfe;2;6;1745238526;3;3
0xfe;1;6;1745238536;3;3
0xfe;2;6;1745238546;3;3
0xfe;1;6;1745238556;3;3
0xfe;2;6;1745238566;3;3
0xfe;1;6;1745238576;3;3
0xfe;2;6;1745238586;3;3
0xfe;1;6;1745238596;3;3
0xfe;2;6;1745238606;3;3
0xfe;1;6;1745238616;3;3
0xfe;2;6;1745238626;3;3
0xfe;1;6;1745238636;3;3
0xfe;2;6;1745238646;3;3
0xfe;1;6;1745238656;3;3
0xfe;2;6;1745238666;3;3
0xfe;1;6;1745238676;3;3
0xfe;2;6;1745238686;3;3
0xfe;1;6;1745238696;3;3
0xfe;2;6;1745238706;3;3
0xfe;1;6;1745238716;3;3
0xfe;2;6;1745238726;3;3
0xfe;1;6;1745238736;3;3
0xfe;2;6;1745238746;3;3
