Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1744739256;3;3
0xfe;2;6;1744739266;3;3
0xfe;1;6;1744739276;3;3
0xfe;2;6;1744739286;3;3
0xfe;1;6;1744739296;3;3
0xfe;2;6;1744739306;3;3
0xfe;1;6;1744739316;3;3
0xfe;2;6;1744739326;3;3
0xfe;1;6;1744739336;3;3
0xfe;2;6;1744739346;3;3
0xfe;1;6;1744739356;3;3
0xfe;2;6;1744739366;3;3
0xfe;1;6;1744739376;3;3
0xfe;2;6;1744739386;3;3
0xfe;1;6;1744739396;3;3
0xfe;2;6;1744739406;3;3
0xfe;1;6;1744739416;3;3
0xfe;2;6;1744739426;3;3
0xfe;1;6;1744739436;3;3
0xfe;2;6;1744739446;3;3
0xfe;1;6;1744739456;3;3
0xfe;2;6;1744739466;3;3
0xfe;1;6;1744739476;3;3
0xfe;2;6;1744739486;3;3
0xfe;1;6;1744739496;3;3
0xfe;2;6;1744739506;3;3
0xfe;1;6;1744739516;3;3
0xfe;2;6;1744739526;3;3
0xfe;1;6;1744739536;3;3
0xfe;2;6;1744739546;3;3
