Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747307256;3;3
0xfe;2;6;1747307266;3;3
0xfe;1;6;1747307276;3;3
0xfe;2;6;1747307286;3;3
0xfe;1;6;1747307296;3;3
0xfe;2;6;1747307306;3;3
0xfe;1;6;1747307316;3;3
0xfe;2;6;1747307326;3;3
0xfe;1;6;1747307336;3;3
0xfe;2;6;1747307346;3;3
0xfe;1;6;1747307356;3;3
0xfe;2;6;1747307366;3;3
0xfe;1;6;1747307376;3;3
0xfe;2;6;1747307386;3;3
0xfe;1;6;1747307396;3;3
0xfe;2;6;1747307406;3;3
0xfe;1;6;1747307416;3;3
0xfe;2;6;1747307426;3;3
0xfe;1;6;1747307436;3;3
0xfe;2;6;1747307446;3;3
0xfe;1;6;1747307456;3;3
0xfe;2;6;1747307466;3;3
0xfe;1;6;1747307476;3;3
0xfe;2;6;1747307486;3;3
0xfe;1;6;1747307496;3;3
0xfe;2;6;1747307506;3;3
0xfe;1;6;1747307516;3;3
0xfe;2;6;1747307526;3;3
0xfe;1;6;1747307536;3;3
0xfe;2;6;1747307546;3;3
