Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751700756;3;3
0xfe;2;6;1751700766;3;3
0xfe;1;6;1751700776;3;3
0xfe;2;6;1751700786;3;3
0xfe;1;6;1751700796;3;3
0xfe;2;6;1751700806;3;3
0xfe;1;6;1751700816;3;3
0xfe;2;6;1751700826;3;3
0xfe;1;6;1751700836;3;3
0xfe;2;6;1751700846;3;3
0xfe;1;6;1751700856;3;3
0xfe;2;6;1751700866;3;3
0xfe;1;6;1751700876;3;3
0xfe;2;6;1751700886;3;3
0xfe;1;6;1751700896;3;3
0xfe;2;6;1751700906;3;3
0xfe;1;6;1751700916;3;3
0xfe;2;6;1751700926;3;3
0xfe;1;6;1751700936;3;3
0xfe;2;6;1751700946;3;3
0xfe;1;6;1751700956;3;3
0xfe;2;6;1751700966;3;3
0xfe;1;6;1751700976;3;3
0xfe;2;6;1751700986;3;3
0xfe;1;6;1751700996;3;3
0xfe;2;6;1751701006;3;3
0xfe;1;6;1751701016;3;3
0xfe;2;6;1751701026;3;3
0xfe;1;6;1751701036;3;3
0xfe;2;6;1751701046;3;3
