Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749112356;3;3
0xfe;2;6;1749112366;3;3
0xfe;1;6;1749112376;3;3
0xfe;2;6;1749112386;3;3
0xfe;1;6;1749112396;3;3
0xfe;2;6;1749112406;3;3
0xfe;1;6;1749112416;3;3
0xfe;2;6;1749112426;3;3
0xfe;1;6;1749112436;3;3
0xfe;2;6;1749112446;3;3
0xfe;1;6;1749112456;3;3
0xfe;2;6;1749112466;3;3
0xfe;1;6;1749112476;3;3
0xfe;2;6;1749112486;3;3
0xfe;1;6;1749112496;3;3
0xfe;2;6;1749112506;3;3
0xfe;1;6;1749112516;3;3
0xfe;2;6;1749112526;3;3
0xfe;1;6;1749112536;3;3
0xfe;2;6;1749112546;3;3
0xfe;1;6;1749112556;3;3
0xfe;2;6;1749112566;3;3
0xfe;1;6;1749112576;3;3
0xfe;2;6;1749112586;3;3
0xfe;1;6;1749112596;3;3
0xfe;2;6;1749112606;3;3
0xfe;1;6;1749112616;3;3
0xfe;2;6;1749112626;3;3
0xfe;1;6;1749112636;3;3
0xfe;2;6;1749112646;3;3
