Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746685356;3;3
0xfe;2;6;1746685366;3;3
0xfe;1;6;1746685376;3;3
0xfe;2;6;1746685386;3;3
0xfe;1;6;1746685396;3;3
0xfe;2;6;1746685406;3;3
0xfe;1;6;1746685416;3;3
0xfe;2;6;1746685426;3;3
0xfe;1;6;1746685436;3;3
0xfe;2;6;1746685446;3;3
0xfe;1;6;1746685456;3;3
0xfe;2;6;1746685466;3;3
0xfe;1;6;1746685476;3;3
0xfe;2;6;1746685486;3;3
0xfe;1;6;1746685496;3;3
0xfe;2;6;1746685506;3;3
0xfe;1;6;1746685516;3;3
0xfe;2;6;1746685526;3;3
0xfe;1;6;1746685536;3;3
0xfe;2;6;1746685546;3;3
0xfe;1;6;1746685556;3;3
0xfe;2;6;1746685566;3;3
0xfe;1;6;1746685576;3;3
0xfe;2;6;1746685586;3;3
0xfe;1;6;1746685596;3;3
0xfe;2;6;1746685606;3;3
0xfe;1;6;1746685616;3;3
0xfe;2;6;1746685626;3;3
0xfe;1;6;1746685636;3;3
0xfe;2;6;1746685646;3;3
