Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751213256;3;3
0xfe;2;6;1751213266;3;3
0xfe;1;6;1751213276;3;3
0xfe;2;6;1751213286;3;3
0xfe;1;6;1751213296;3;3
0xfe;2;6;1751213306;3;3
0xfe;1;6;1751213316;3;3
0xfe;2;6;1751213326;3;3
0xfe;1;6;1751213336;3;3
0xfe;2;6;1751213346;3;3
0xfe;1;6;1751213356;3;3
0xfe;2;6;1751213366;3;3
0xfe;1;6;1751213376;3;3
0xfe;2;6;1751213386;3;3
0xfe;1;6;1751213396;3;3
0xfe;2;6;1751213406;3;3
0xfe;1;6;1751213416;3;3
0xfe;2;6;1751213426;3;3
0xfe;1;6;1751213436;3;3
0xfe;2;6;1751213446;3;3
0xfe;1;6;1751213456;3;3
0xfe;2;6;1751213466;3;3
0xfe;1;6;1751213476;3;3
0xfe;2;6;1751213486;3;3
0xfe;1;6;1751213496;3;3
0xfe;2;6;1751213506;3;3
0xfe;1;6;1751213516;3;3
0xfe;2;6;1751213526;3;3
0xfe;1;6;1751213536;3;3
0xfe;2;6;1751213546;3;3
