Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745948256;3;3
0xfe;2;6;1745948266;3;3
0xfe;1;6;1745948276;3;3
0xfe;2;6;1745948286;3;3
0xfe;1;6;1745948296;3;3
0xfe;2;6;1745948306;3;3
0xfe;1;6;1745948316;3;3
0xfe;2;6;1745948326;3;3
0xfe;1;6;1745948336;3;3
0xfe;2;6;1745948346;3;3
0xfe;1;6;1745948356;3;3
0xfe;2;6;1745948366;3;3
0xfe;1;6;1745948376;3;3
0xfe;2;6;1745948386;3;3
0xfe;1;6;1745948396;3;3
0xfe;2;6;1745948406;3;3
0xfe;1;6;1745948416;3;3
0xfe;2;6;1745948426;3;3
0xfe;1;6;1745948436;3;3
0xfe;2;6;1745948446;3;3
0xfe;1;6;1745948456;3;3
0xfe;2;6;1745948466;3;3
0xfe;1;6;1745948476;3;3
0xfe;2;6;1745948486;3;3
0xfe;1;6;1745948496;3;3
0xfe;2;6;1745948506;3;3
0xfe;1;6;1745948516;3;3
0xfe;2;6;1745948526;3;3
0xfe;1;6;1745948536;3;3
0xfe;2;6;1745948546;3;3
