Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748603556;3;3
0xfe;2;6;1748603566;3;3
0xfe;1;6;1748603576;3;3
0xfe;2;6;1748603586;3;3
0xfe;1;6;1748603596;3;3
0xfe;2;6;1748603606;3;3
0xfe;1;6;1748603616;3;3
0xfe;2;6;1748603626;3;3
0xfe;1;6;1748603636;3;3
0xfe;2;6;1748603646;3;3
0xfe;1;6;1748603656;3;3
0xfe;2;6;1748603666;3;3
0xfe;1;6;1748603676;3;3
0xfe;2;6;1748603686;3;3
0xfe;1;6;1748603696;3;3
0xfe;2;6;1748603706;3;3
0xfe;1;6;1748603716;3;3
0xfe;2;6;1748603726;3;3
0xfe;1;6;1748603736;3;3
0xfe;2;6;1748603746;3;3
0xfe;1;6;1748603756;3;3
0xfe;2;6;1748603766;3;3
0xfe;1;6;1748603776;3;3
0xfe;2;6;1748603786;3;3
0xfe;1;6;1748603796;3;3
0xfe;2;6;1748603806;3;3
0xfe;1;6;1748603816;3;3
0xfe;2;6;1748603826;3;3
0xfe;1;6;1748603836;3;3
0xfe;2;6;1748603846;3;3
