Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1744913856;3;3
0xfe;2;6;1744913866;3;3
0xfe;1;6;1744913876;3;3
0xfe;2;6;1744913886;3;3
0xfe;1;6;1744913896;3;3
0xfe;2;6;1744913906;3;3
0xfe;1;6;1744913916;3;3
0xfe;2;6;1744913926;3;3
0xfe;1;6;1744913936;3;3
0xfe;2;6;1744913946;3;3
0xfe;1;6;1744913956;3;3
0xfe;2;6;1744913966;3;3
0xfe;1;6;1744913976;3;3
0xfe;2;6;1744913986;3;3
0xfe;1;6;1744913996;3;3
0xfe;2;6;1744914006;3;3
0xfe;1;6;1744914016;3;3
0xfe;2;6;1744914026;3;3
0xfe;1;6;1744914036;3;3
0xfe;2;6;1744914046;3;3
0xfe;1;6;1744914056;3;3
0xfe;2;6;1744914066;3;3
0xfe;1;6;1744914076;3;3
0xfe;2;6;1744914086;3;3
0xfe;1;6;1744914096;3;3
0xfe;2;6;1744914106;3;3
0xfe;1;6;1744914116;3;3
0xfe;2;6;1744914126;3;3
0xfe;1;6;1744914136;3;3
0xfe;2;6;1744914146;3;3
