Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748446656;3;3
0xfe;2;6;1748446666;3;3
0xfe;1;6;1748446676;3;3
0xfe;2;6;1748446686;3;3
0xfe;1;6;1748446696;3;3
0xfe;2;6;1748446706;3;3
0xfe;1;6;1748446716;3;3
0xfe;2;6;1748446726;3;3
0xfe;1;6;1748446736;3;3
0xfe;2;6;1748446746;3;3
0xfe;1;6;1748446756;3;3
0xfe;2;6;1748446766;3;3
0xfe;1;6;1748446776;3;3
0xfe;2;6;1748446786;3;3
0xfe;1;6;1748446796;3;3
0xfe;2;6;1748446806;3;3
0xfe;1;6;1748446816;3;3
0xfe;2;6;1748446826;3;3
0xfe;1;6;1748446836;3;3
0xfe;2;6;1748446846;3;3
0xfe;1;6;1748446856;3;3
0xfe;2;6;1748446866;3;3
0xfe;1;6;1748446876;3;3
0xfe;2;6;1748446886;3;3
0xfe;1;6;1748446896;3;3
0xfe;2;6;1748446906;3;3
0xfe;1;6;1748446916;3;3
0xfe;2;6;1748446926;3;3
0xfe;1;6;1748446936;3;3
0xfe;2;6;1748446946;3;3
