Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750886256;3;3
0xfe;2;6;1750886266;3;3
0xfe;1;6;1750886276;3;3
0xfe;2;6;1750886286;3;3
0xfe;1;6;1750886296;3;3
0xfe;2;6;1750886306;3;3
0xfe;1;6;1750886316;3;3
0xfe;2;6;1750886326;3;3
0xfe;1;6;1750886336;3;3
0xfe;2;6;1750886346;3;3
0xfe;1;6;1750886356;3;3
0xfe;2;6;1750886366;3;3
0xfe;1;6;1750886376;3;3
0xfe;2;6;1750886386;3;3
0xfe;1;6;1750886396;3;3
0xfe;2;6;1750886406;3;3
0xfe;1;6;1750886416;3;3
0xfe;2;6;1750886426;3;3
0xfe;1;6;1750886436;3;3
0xfe;2;6;1750886446;3;3
0xfe;1;6;1750886456;3;3
0xfe;2;6;1750886466;3;3
0xfe;1;6;1750886476;3;3
0xfe;2;6;1750886486;3;3
0xfe;1;6;1750886496;3;3
0xfe;2;6;1750886506;3;3
0xfe;1;6;1750886516;3;3
0xfe;2;6;1750886526;3;3
0xfe;1;6;1750886536;3;3
0xfe;2;6;1750886546;3;3
