Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745234256;3;3
0xfe;2;6;1745234266;3;3
0xfe;1;6;1745234276;3;3
0xfe;2;6;1745234286;3;3
0xfe;1;6;1745234296;3;3
0xfe;2;6;1745234306;3;3
0xfe;1;6;1745234316;3;3
0xfe;2;6;1745234326;3;3
0xfe;1;6;1745234336;3;3
0xfe;2;6;1745234346;3;3
0xfe;1;6;1745234356;3;3
0xfe;2;6;1745234366;3;3
0xfe;1;6;1745234376;3;3
0xfe;2;6;1745234386;3;3
0xfe;1;6;1745234396;3;3
0xfe;2;6;1745234406;3;3
0xfe;1;6;1745234416;3;3
0xfe;2;6;1745234426;3;3
0xfe;1;6;1745234436;3;3
0xfe;2;6;1745234446;3;3
0xfe;1;6;1745234456;3;3
0xfe;2;6;1745234466;3;3
0xfe;1;6;1745234476;3;3
0xfe;2;6;1745234486;3;3
0xfe;1;6;1745234496;3;3
0xfe;2;6;1745234506;3;3
0xfe;1;6;1745234516;3;3
0xfe;2;6;1745234526;3;3
0xfe;1;6;1745234536;3;3
0xfe;2;6;1745234546;3;3
