Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749738756;3;3
0xfe;2;6;1749738766;3;3
0xfe;1;6;1749738776;3;3
0xfe;2;6;1749738786;3;3
0xfe;1;6;1749738796;3;3
0xfe;2;6;1749738806;3;3
0xfe;1;6;1749738816;3;3
0xfe;2;6;1749738826;3;3
0xfe;1;6;1749738836;3;3
0xfe;2;6;1749738846;3;3
0xfe;1;6;1749738856;3;3
0xfe;2;6;1749738866;3;3
0xfe;1;6;1749738876;3;3
0xfe;2;6;1749738886;3;3
0xfe;1;6;1749738896;3;3
0xfe;2;6;1749738906;3;3
0xfe;1;6;1749738916;3;3
0xfe;2;6;1749738926;3;3
0xfe;1;6;1749738936;3;3
0xfe;2;6;1749738946;3;3
0xfe;1;6;1749738956;3;3
0xfe;2;6;1749738966;3;3
0xfe;1;6;1749738976;3;3
0xfe;2;6;1749738986;3;3
0xfe;1;6;1749738996;3;3
0xfe;2;6;1749739006;3;3
0xfe;1;6;1749739016;3;3
0xfe;2;6;1749739026;3;3
0xfe;1;6;1749739036;3;3
0xfe;2;6;1749739046;3;3
