Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752516756;3;3
0xfe;2;6;1752516766;3;3
0xfe;1;6;1752516776;3;3
0xfe;2;6;1752516786;3;3
0xfe;1;6;1752516796;3;3
0xfe;2;6;1752516806;3;3
0xfe;1;6;1752516816;3;3
0xfe;2;6;1752516826;3;3
0xfe;1;6;1752516836;3;3
0xfe;2;6;1752516846;3;3
0xfe;1;6;1752516856;3;3
0xfe;2;6;1752516866;3;3
0xfe;1;6;1752516876;3;3
0xfe;2;6;1752516886;3;3
0xfe;1;6;1752516896;3;3
0xfe;2;6;1752516906;3;3
0xfe;1;6;1752516916;3;3
0xfe;2;6;1752516926;3;3
0xfe;1;6;1752516936;3;3
0xfe;2;6;1752516946;3;3
0xfe;1;6;1752516956;3;3
0xfe;2;6;1752516966;3;3
0xfe;1;6;1752516976;3;3
0xfe;2;6;1752516986;3;3
0xfe;1;6;1752516996;3;3
0xfe;2;6;1752517006;3;3
0xfe;1;6;1752517016;3;3
0xfe;2;6;1752517026;3;3
0xfe;1;6;1752517036;3;3
0xfe;2;6;1752517046;3;3
