Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751954556;3;3
0xfe;2;6;1751954566;3;3
0xfe;1;6;1751954576;3;3
0xfe;2;6;1751954586;3;3
0xfe;1;6;1751954596;3;3
0xfe;2;6;1751954606;3;3
0xfe;1;6;1751954616;3;3
0xfe;2;6;1751954626;3;3
0xfe;1;6;1751954636;3;3
0xfe;2;6;1751954646;3;3
0xfe;1;6;1751954656;3;3
0xfe;2;6;1751954666;3;3
0xfe;1;6;1751954676;3;3
0xfe;2;6;1751954686;3;3
0xfe;1;6;1751954696;3;3
0xfe;2;6;1751954706;3;3
0xfe;1;6;1751954716;3;3
0xfe;2;6;1751954726;3;3
0xfe;1;6;1751954736;3;3
0xfe;2;6;1751954746;3;3
0xfe;1;6;1751954756;3;3
0xfe;2;6;1751954766;3;3
0xfe;1;6;1751954776;3;3
0xfe;2;6;1751954786;3;3
0xfe;1;6;1751954796;3;3
0xfe;2;6;1751954806;3;3
0xfe;1;6;1751954816;3;3
0xfe;2;6;1751954826;3;3
0xfe;1;6;1751954836;3;3
0xfe;2;6;1751954846;3;3
