Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750080156;3;3
0xfe;2;6;1750080166;3;3
0xfe;1;6;1750080176;3;3
0xfe;2;6;1750080186;3;3
0xfe;1;6;1750080196;3;3
0xfe;2;6;1750080206;3;3
0xfe;1;6;1750080216;3;3
0xfe;2;6;1750080226;3;3
0xfe;1;6;1750080236;3;3
0xfe;2;6;1750080246;3;3
0xfe;1;6;1750080256;3;3
0xfe;2;6;1750080266;3;3
0xfe;1;6;1750080276;3;3
0xfe;2;6;1750080286;3;3
0xfe;1;6;1750080296;3;3
0xfe;2;6;1750080306;3;3
0xfe;1;6;1750080316;3;3
0xfe;2;6;1750080326;3;3
0xfe;1;6;1750080336;3;3
0xfe;2;6;1750080346;3;3
0xfe;1;6;1750080356;3;3
0xfe;2;6;1750080366;3;3
0xfe;1;6;1750080376;3;3
0xfe;2;6;1750080386;3;3
0xfe;1;6;1750080396;3;3
0xfe;2;6;1750080406;3;3
0xfe;1;6;1750080416;3;3
0xfe;2;6;1750080426;3;3
0xfe;1;6;1750080436;3;3
0xfe;2;6;1750080446;3;3
