Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749003756;3;3
0xfe;2;6;1749003766;3;3
0xfe;1;6;1749003776;3;3
0xfe;2;6;1749003786;3;3
0xfe;1;6;1749003796;3;3
0xfe;2;6;1749003806;3;3
0xfe;1;6;1749003816;3;3
0xfe;2;6;1749003826;3;3
0xfe;1;6;1749003836;3;3
0xfe;2;6;1749003846;3;3
0xfe;1;6;1749003856;3;3
0xfe;2;6;1749003866;3;3
0xfe;1;6;1749003876;3;3
0xfe;2;6;1749003886;3;3
0xfe;1;6;1749003896;3;3
0xfe;2;6;1749003906;3;3
0xfe;1;6;1749003916;3;3
0xfe;2;6;1749003926;3;3
0xfe;1;6;1749003936;3;3
0xfe;2;6;1749003946;3;3
0xfe;1;6;1749003956;3;3
0xfe;2;6;1749003966;3;3
0xfe;1;6;1749003976;3;3
0xfe;2;6;1749003986;3;3
0xfe;1;6;1749003996;3;3
0xfe;2;6;1749004006;3;3
0xfe;1;6;1749004016;3;3
0xfe;2;6;1749004026;3;3
0xfe;1;6;1749004036;3;3
0xfe;2;6;1749004046;3;3
