Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745504256;3;3
0xfe;2;6;1745504266;3;3
0xfe;1;6;1745504276;3;3
0xfe;2;6;1745504286;3;3
0xfe;1;6;1745504296;3;3
0xfe;2;6;1745504306;3;3
0xfe;1;6;1745504316;3;3
0xfe;2;6;1745504326;3;3
0xfe;1;6;1745504336;3;3
0xfe;2;6;1745504346;3;3
0xfe;1;6;1745504356;3;3
0xfe;2;6;1745504366;3;3
0xfe;1;6;1745504376;3;3
0xfe;2;6;1745504386;3;3
0xfe;1;6;1745504396;3;3
0xfe;2;6;1745504406;3;3
0xfe;1;6;1745504416;3;3
0xfe;2;6;1745504426;3;3
0xfe;1;6;1745504436;3;3
0xfe;2;6;1745504446;3;3
0xfe;1;6;1745504456;3;3
0xfe;2;6;1745504466;3;3
0xfe;1;6;1745504476;3;3
0xfe;2;6;1745504486;3;3
0xfe;1;6;1745504496;3;3
0xfe;2;6;1745504506;3;3
0xfe;1;6;1745504516;3;3
0xfe;2;6;1745504526;3;3
0xfe;1;6;1745504536;3;3
0xfe;2;6;1745504546;3;3
