Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747737156;3;3
0xfe;2;6;1747737166;3;3
0xfe;1;6;1747737176;3;3
0xfe;2;6;1747737186;3;3
0xfe;1;6;1747737196;3;3
0xfe;2;6;1747737206;3;3
0xfe;1;6;1747737216;3;3
0xfe;2;6;1747737226;3;3
0xfe;1;6;1747737236;3;3
0xfe;2;6;1747737246;3;3
0xfe;1;6;1747737256;3;3
0xfe;2;6;1747737266;3;3
0xfe;1;6;1747737276;3;3
0xfe;2;6;1747737286;3;3
0xfe;1;6;1747737296;3;3
0xfe;2;6;1747737306;3;3
0xfe;1;6;1747737316;3;3
0xfe;2;6;1747737326;3;3
0xfe;1;6;1747737336;3;3
0xfe;2;6;1747737346;3;3
0xfe;1;6;1747737356;3;3
0xfe;2;6;1747737366;3;3
0xfe;1;6;1747737376;3;3
0xfe;2;6;1747737386;3;3
0xfe;1;6;1747737396;3;3
0xfe;2;6;1747737406;3;3
0xfe;1;6;1747737416;3;3
0xfe;2;6;1747737426;3;3
0xfe;1;6;1747737436;3;3
0xfe;2;6;1747737446;3;3
