Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750747956;3;3
0xfe;2;6;1750747966;3;3
0xfe;1;6;1750747976;3;3
0xfe;2;6;1750747986;3;3
0xfe;1;6;1750747996;3;3
0xfe;2;6;1750748006;3;3
0xfe;1;6;1750748016;3;3
0xfe;2;6;1750748026;3;3
0xfe;1;6;1750748036;3;3
0xfe;2;6;1750748046;3;3
0xfe;1;6;1750748056;3;3
0xfe;2;6;1750748066;3;3
0xfe;1;6;1750748076;3;3
0xfe;2;6;1750748086;3;3
0xfe;1;6;1750748096;3;3
0xfe;2;6;1750748106;3;3
0xfe;1;6;1750748116;3;3
0xfe;2;6;1750748126;3;3
0xfe;1;6;1750748136;3;3
0xfe;2;6;1750748146;3;3
0xfe;1;6;1750748156;3;3
0xfe;2;6;1750748166;3;3
0xfe;1;6;1750748176;3;3
0xfe;2;6;1750748186;3;3
0xfe;1;6;1750748196;3;3
0xfe;2;6;1750748206;3;3
0xfe;1;6;1750748216;3;3
0xfe;2;6;1750748226;3;3
0xfe;1;6;1750748236;3;3
0xfe;2;6;1750748246;3;3
