Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748194956;3;3
0xfe;2;6;1748194966;3;3
0xfe;1;6;1748194976;3;3
0xfe;2;6;1748194986;3;3
0xfe;1;6;1748194996;3;3
0xfe;2;6;1748195006;3;3
0xfe;1;6;1748195016;3;3
0xfe;2;6;1748195026;3;3
0xfe;1;6;1748195036;3;3
0xfe;2;6;1748195046;3;3
0xfe;1;6;1748195056;3;3
0xfe;2;6;1748195066;3;3
0xfe;1;6;1748195076;3;3
0xfe;2;6;1748195086;3;3
0xfe;1;6;1748195096;3;3
0xfe;2;6;1748195106;3;3
0xfe;1;6;1748195116;3;3
0xfe;2;6;1748195126;3;3
0xfe;1;6;1748195136;3;3
0xfe;2;6;1748195146;3;3
0xfe;1;6;1748195156;3;3
0xfe;2;6;1748195166;3;3
0xfe;1;6;1748195176;3;3
0xfe;2;6;1748195186;3;3
0xfe;1;6;1748195196;3;3
0xfe;2;6;1748195206;3;3
0xfe;1;6;1748195216;3;3
0xfe;2;6;1748195226;3;3
0xfe;1;6;1748195236;3;3
0xfe;2;6;1748195246;3;3
