Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751397456;3;3
0xfe;2;6;1751397466;3;3
0xfe;1;6;1751397476;3;3
0xfe;2;6;1751397486;3;3
0xfe;1;6;1751397496;3;3
0xfe;2;6;1751397506;3;3
0xfe;1;6;1751397516;3;3
0xfe;2;6;1751397526;3;3
0xfe;1;6;1751397536;3;3
0xfe;2;6;1751397546;3;3
0xfe;1;6;1751397556;3;3
0xfe;2;6;1751397566;3;3
0xfe;1;6;1751397576;3;3
0xfe;2;6;1751397586;3;3
0xfe;1;6;1751397596;3;3
0xfe;2;6;1751397606;3;3
0xfe;1;6;1751397616;3;3
0xfe;2;6;1751397626;3;3
0xfe;1;6;1751397636;3;3
0xfe;2;6;1751397646;3;3
0xfe;1;6;1751397656;3;3
0xfe;2;6;1751397666;3;3
0xfe;1;6;1751397676;3;3
0xfe;2;6;1751397686;3;3
0xfe;1;6;1751397696;3;3
0xfe;2;6;1751397706;3;3
0xfe;1;6;1751397716;3;3
0xfe;2;6;1751397726;3;3
0xfe;1;6;1751397736;3;3
0xfe;2;6;1751397746;3;3
