Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748405556;3;3
0xfe;2;6;1748405566;3;3
0xfe;1;6;1748405576;3;3
0xfe;2;6;1748405586;3;3
0xfe;1;6;1748405596;3;3
0xfe;2;6;1748405606;3;3
0xfe;1;6;1748405616;3;3
0xfe;2;6;1748405626;3;3
0xfe;1;6;1748405636;3;3
0xfe;2;6;1748405646;3;3
0xfe;1;6;1748405656;3;3
0xfe;2;6;1748405666;3;3
0xfe;1;6;1748405676;3;3
0xfe;2;6;1748405686;3;3
0xfe;1;6;1748405696;3;3
0xfe;2;6;1748405706;3;3
0xfe;1;6;1748405716;3;3
0xfe;2;6;1748405726;3;3
0xfe;1;6;1748405736;3;3
0xfe;2;6;1748405746;3;3
0xfe;1;6;1748405756;3;3
0xfe;2;6;1748405766;3;3
0xfe;1;6;1748405776;3;3
0xfe;2;6;1748405786;3;3
0xfe;1;6;1748405796;3;3
0xfe;2;6;1748405806;3;3
0xfe;1;6;1748405816;3;3
0xfe;2;6;1748405826;3;3
0xfe;1;6;1748405836;3;3
0xfe;2;6;1748405846;3;3
