Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750507956;3;3
0xfe;2;6;1750507966;3;3
0xfe;1;6;1750507976;3;3
0xfe;2;6;1750507986;3;3
0xfe;1;6;1750507996;3;3
0xfe;2;6;1750508006;3;3
0xfe;1;6;1750508016;3;3
0xfe;2;6;1750508026;3;3
0xfe;1;6;1750508036;3;3
0xfe;2;6;1750508046;3;3
0xfe;1;6;1750508056;3;3
0xfe;2;6;1750508066;3;3
0xfe;1;6;1750508076;3;3
0xfe;2;6;1750508086;3;3
0xfe;1;6;1750508096;3;3
0xfe;2;6;1750508106;3;3
0xfe;1;6;1750508116;3;3
0xfe;2;6;1750508126;3;3
0xfe;1;6;1750508136;3;3
0xfe;2;6;1750508146;3;3
0xfe;1;6;1750508156;3;3
0xfe;2;6;1750508166;3;3
0xfe;1;6;1750508176;3;3
0xfe;2;6;1750508186;3;3
0xfe;1;6;1750508196;3;3
0xfe;2;6;1750508206;3;3
0xfe;1;6;1750508216;3;3
0xfe;2;6;1750508226;3;3
0xfe;1;6;1750508236;3;3
0xfe;2;6;1750508246;3;3
