Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746485256;3;3
0xfe;2;6;1746485266;3;3
0xfe;1;6;1746485276;3;3
0xfe;2;6;1746485286;3;3
0xfe;1;6;1746485296;3;3
0xfe;2;6;1746485306;3;3
0xfe;1;6;1746485316;3;3
0xfe;2;6;1746485326;3;3
0xfe;1;6;1746485336;3;3
0xfe;2;6;1746485346;3;3
0xfe;1;6;1746485356;3;3
0xfe;2;6;1746485366;3;3
0xfe;1;6;1746485376;3;3
0xfe;2;6;1746485386;3;3
0xfe;1;6;1746485396;3;3
0xfe;2;6;1746485406;3;3
0xfe;1;6;1746485416;3;3
0xfe;2;6;1746485426;3;3
0xfe;1;6;1746485436;3;3
0xfe;2;6;1746485446;3;3
0xfe;1;6;1746485456;3;3
0xfe;2;6;1746485466;3;3
0xfe;1;6;1746485476;3;3
0xfe;2;6;1746485486;3;3
0xfe;1;6;1746485496;3;3
0xfe;2;6;1746485506;3;3
0xfe;1;6;1746485516;3;3
0xfe;2;6;1746485526;3;3
0xfe;1;6;1746485536;3;3
0xfe;2;6;1746485546;3;3
