Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751502456;3;3
0xfe;2;6;1751502466;3;3
0xfe;1;6;1751502476;3;3
0xfe;2;6;1751502486;3;3
0xfe;1;6;1751502496;3;3
0xfe;2;6;1751502506;3;3
0xfe;1;6;1751502516;3;3
0xfe;2;6;1751502526;3;3
0xfe;1;6;1751502536;3;3
0xfe;2;6;1751502546;3;3
0xfe;1;6;1751502556;3;3
0xfe;2;6;1751502566;3;3
0xfe;1;6;1751502576;3;3
0xfe;2;6;1751502586;3;3
0xfe;1;6;1751502596;3;3
0xfe;2;6;1751502606;3;3
0xfe;1;6;1751502616;3;3
0xfe;2;6;1751502626;3;3
0xfe;1;6;1751502636;3;3
0xfe;2;6;1751502646;3;3
0xfe;1;6;1751502656;3;3
0xfe;2;6;1751502666;3;3
0xfe;1;6;1751502676;3;3
0xfe;2;6;1751502686;3;3
0xfe;1;6;1751502696;3;3
0xfe;2;6;1751502706;3;3
0xfe;1;6;1751502716;3;3
0xfe;2;6;1751502726;3;3
0xfe;1;6;1751502736;3;3
0xfe;2;6;1751502746;3;3
