Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753885956;3;3
0xfe;2;6;1753885966;3;3
0xfe;1;6;1753885976;3;3
0xfe;2;6;1753885986;3;3
0xfe;1;6;1753885996;3;3
0xfe;2;6;1753886006;3;3
0xfe;1;6;1753886016;3;3
0xfe;2;6;1753886026;3;3
0xfe;1;6;1753886036;3;3
0xfe;2;6;1753886046;3;3
0xfe;1;6;1753886056;3;3
0xfe;2;6;1753886066;3;3
0xfe;1;6;1753886076;3;3
0xfe;2;6;1753886086;3;3
0xfe;1;6;1753886096;3;3
0xfe;2;6;1753886106;3;3
0xfe;1;6;1753886116;3;3
0xfe;2;6;1753886126;3;3
0xfe;1;6;1753886136;3;3
0xfe;2;6;1753886146;3;3
0xfe;1;6;1753886156;3;3
0xfe;2;6;1753886166;3;3
0xfe;1;6;1753886176;3;3
0xfe;2;6;1753886186;3;3
0xfe;1;6;1753886196;3;3
0xfe;2;6;1753886206;3;3
0xfe;1;6;1753886216;3;3
0xfe;2;6;1753886226;3;3
0xfe;1;6;1753886236;3;3
0xfe;2;6;1753886246;3;3
