Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754137956;3;3
0xfe;2;6;1754137966;3;3
0xfe;1;6;1754137976;3;3
0xfe;2;6;1754137986;3;3
0xfe;1;6;1754137996;3;3
0xfe;2;6;1754138006;3;3
0xfe;1;6;1754138016;3;3
0xfe;2;6;1754138026;3;3
0xfe;1;6;1754138036;3;3
0xfe;2;6;1754138046;3;3
0xfe;1;6;1754138056;3;3
0xfe;2;6;1754138066;3;3
0xfe;1;6;1754138076;3;3
0xfe;2;6;1754138086;3;3
0xfe;1;6;1754138096;3;3
0xfe;2;6;1754138106;3;3
0xfe;1;6;1754138116;3;3
0xfe;2;6;1754138126;3;3
0xfe;1;6;1754138136;3;3
0xfe;2;6;1754138146;3;3
0xfe;1;6;1754138156;3;3
0xfe;2;6;1754138166;3;3
0xfe;1;6;1754138176;3;3
0xfe;2;6;1754138186;3;3
0xfe;1;6;1754138196;3;3
0xfe;2;6;1754138206;3;3
0xfe;1;6;1754138216;3;3
0xfe;2;6;1754138226;3;3
0xfe;1;6;1754138236;3;3
0xfe;2;6;1754138246;3;3
