Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752078156;3;3
0xfe;2;6;1752078166;3;3
0xfe;1;6;1752078176;3;3
0xfe;2;6;1752078186;3;3
0xfe;1;6;1752078196;3;3
0xfe;2;6;1752078206;3;3
0xfe;1;6;1752078216;3;3
0xfe;2;6;1752078226;3;3
0xfe;1;6;1752078236;3;3
0xfe;2;6;1752078246;3;3
0xfe;1;6;1752078256;3;3
0xfe;2;6;1752078266;3;3
0xfe;1;6;1752078276;3;3
0xfe;2;6;1752078286;3;3
0xfe;1;6;1752078296;3;3
0xfe;2;6;1752078306;3;3
0xfe;1;6;1752078316;3;3
0xfe;2;6;1752078326;3;3
0xfe;1;6;1752078336;3;3
0xfe;2;6;1752078346;3;3
0xfe;1;6;1752078356;3;3
0xfe;2;6;1752078366;3;3
0xfe;1;6;1752078376;3;3
0xfe;2;6;1752078386;3;3
0xfe;1;6;1752078396;3;3
0xfe;2;6;1752078406;3;3
0xfe;1;6;1752078416;3;3
0xfe;2;6;1752078426;3;3
0xfe;1;6;1752078436;3;3
0xfe;2;6;1752078446;3;3
