Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748075856;3;3
0xfe;2;6;1748075866;3;3
0xfe;1;6;1748075876;3;3
0xfe;2;6;1748075886;3;3
0xfe;1;6;1748075896;3;3
0xfe;2;6;1748075906;3;3
0xfe;1;6;1748075916;3;3
0xfe;2;6;1748075926;3;3
0xfe;1;6;1748075936;3;3
0xfe;2;6;1748075946;3;3
0xfe;1;6;1748075956;3;3
0xfe;2;6;1748075966;3;3
0xfe;1;6;1748075976;3;3
0xfe;2;6;1748075986;3;3
0xfe;1;6;1748075996;3;3
0xfe;2;6;1748076006;3;3
0xfe;1;6;1748076016;3;3
0xfe;2;6;1748076026;3;3
0xfe;1;6;1748076036;3;3
0xfe;2;6;1748076046;3;3
0xfe;1;6;1748076056;3;3
0xfe;2;6;1748076066;3;3
0xfe;1;6;1748076076;3;3
0xfe;2;6;1748076086;3;3
0xfe;1;6;1748076096;3;3
0xfe;2;6;1748076106;3;3
0xfe;1;6;1748076116;3;3
0xfe;2;6;1748076126;3;3
0xfe;1;6;1748076136;3;3
0xfe;2;6;1748076146;3;3
