Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748995956;3;3
0xfe;2;6;1748995966;3;3
0xfe;1;6;1748995976;3;3
0xfe;2;6;1748995986;3;3
0xfe;1;6;1748995996;3;3
0xfe;2;6;1748996006;3;3
0xfe;1;6;1748996016;3;3
0xfe;2;6;1748996026;3;3
0xfe;1;6;1748996036;3;3
0xfe;2;6;1748996046;3;3
0xfe;1;6;1748996056;3;3
0xfe;2;6;1748996066;3;3
0xfe;1;6;1748996076;3;3
0xfe;2;6;1748996086;3;3
0xfe;1;6;1748996096;3;3
0xfe;2;6;1748996106;3;3
0xfe;1;6;1748996116;3;3
0xfe;2;6;1748996126;3;3
0xfe;1;6;1748996136;3;3
0xfe;2;6;1748996146;3;3
0xfe;1;6;1748996156;3;3
0xfe;2;6;1748996166;3;3
0xfe;1;6;1748996176;3;3
0xfe;2;6;1748996186;3;3
0xfe;1;6;1748996196;3;3
0xfe;2;6;1748996206;3;3
0xfe;1;6;1748996216;3;3
0xfe;2;6;1748996226;3;3
0xfe;1;6;1748996236;3;3
0xfe;2;6;1748996246;3;3
