Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751380356;3;3
0xfe;2;6;1751380366;3;3
0xfe;1;6;1751380376;3;3
0xfe;2;6;1751380386;3;3
0xfe;1;6;1751380396;3;3
0xfe;2;6;1751380406;3;3
0xfe;1;6;1751380416;3;3
0xfe;2;6;1751380426;3;3
0xfe;1;6;1751380436;3;3
0xfe;2;6;1751380446;3;3
0xfe;1;6;1751380456;3;3
0xfe;2;6;1751380466;3;3
0xfe;1;6;1751380476;3;3
0xfe;2;6;1751380486;3;3
0xfe;1;6;1751380496;3;3
0xfe;2;6;1751380506;3;3
0xfe;1;6;1751380516;3;3
0xfe;2;6;1751380526;3;3
0xfe;1;6;1751380536;3;3
0xfe;2;6;1751380546;3;3
0xfe;1;6;1751380556;3;3
0xfe;2;6;1751380566;3;3
0xfe;1;6;1751380576;3;3
0xfe;2;6;1751380586;3;3
0xfe;1;6;1751380596;3;3
0xfe;2;6;1751380606;3;3
0xfe;1;6;1751380616;3;3
0xfe;2;6;1751380626;3;3
0xfe;1;6;1751380636;3;3
0xfe;2;6;1751380646;3;3
