Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748426256;3;3
0xfe;2;6;1748426266;3;3
0xfe;1;6;1748426276;3;3
0xfe;2;6;1748426286;3;3
0xfe;1;6;1748426296;3;3
0xfe;2;6;1748426306;3;3
0xfe;1;6;1748426316;3;3
0xfe;2;6;1748426326;3;3
0xfe;1;6;1748426336;3;3
0xfe;2;6;1748426346;3;3
0xfe;1;6;1748426356;3;3
0xfe;2;6;1748426366;3;3
0xfe;1;6;1748426376;3;3
0xfe;2;6;1748426386;3;3
0xfe;1;6;1748426396;3;3
0xfe;2;6;1748426406;3;3
0xfe;1;6;1748426416;3;3
0xfe;2;6;1748426426;3;3
0xfe;1;6;1748426436;3;3
0xfe;2;6;1748426446;3;3
0xfe;1;6;1748426456;3;3
0xfe;2;6;1748426466;3;3
0xfe;1;6;1748426476;3;3
0xfe;2;6;1748426486;3;3
0xfe;1;6;1748426496;3;3
0xfe;2;6;1748426506;3;3
0xfe;1;6;1748426516;3;3
0xfe;2;6;1748426526;3;3
0xfe;1;6;1748426536;3;3
0xfe;2;6;1748426546;3;3
