Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749142356;3;3
0xfe;2;6;1749142366;3;3
0xfe;1;6;1749142376;3;3
0xfe;2;6;1749142386;3;3
0xfe;1;6;1749142396;3;3
0xfe;2;6;1749142406;3;3
0xfe;1;6;1749142416;3;3
0xfe;2;6;1749142426;3;3
0xfe;1;6;1749142436;3;3
0xfe;2;6;1749142446;3;3
0xfe;1;6;1749142456;3;3
0xfe;2;6;1749142466;3;3
0xfe;1;6;1749142476;3;3
0xfe;2;6;1749142486;3;3
0xfe;1;6;1749142496;3;3
0xfe;2;6;1749142506;3;3
0xfe;1;6;1749142516;3;3
0xfe;2;6;1749142526;3;3
0xfe;1;6;1749142536;3;3
0xfe;2;6;1749142546;3;3
0xfe;1;6;1749142556;3;3
0xfe;2;6;1749142566;3;3
0xfe;1;6;1749142576;3;3
0xfe;2;6;1749142586;3;3
0xfe;1;6;1749142596;3;3
0xfe;2;6;1749142606;3;3
0xfe;1;6;1749142616;3;3
0xfe;2;6;1749142626;3;3
0xfe;1;6;1749142636;3;3
0xfe;2;6;1749142646;3;3
