Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753176156;3;3
0xfe;2;6;1753176166;3;3
0xfe;1;6;1753176176;3;3
0xfe;2;6;1753176186;3;3
0xfe;1;6;1753176196;3;3
0xfe;2;6;1753176206;3;3
0xfe;1;6;1753176216;3;3
0xfe;2;6;1753176226;3;3
0xfe;1;6;1753176236;3;3
0xfe;2;6;1753176246;3;3
0xfe;1;6;1753176256;3;3
0xfe;2;6;1753176266;3;3
0xfe;1;6;1753176276;3;3
0xfe;2;6;1753176286;3;3
0xfe;1;6;1753176296;3;3
0xfe;2;6;1753176306;3;3
0xfe;1;6;1753176316;3;3
0xfe;2;6;1753176326;3;3
0xfe;1;6;1753176336;3;3
0xfe;2;6;1753176346;3;3
0xfe;1;6;1753176356;3;3
0xfe;2;6;1753176366;3;3
0xfe;1;6;1753176376;3;3
0xfe;2;6;1753176386;3;3
0xfe;1;6;1753176396;3;3
0xfe;2;6;1753176406;3;3
0xfe;1;6;1753176416;3;3
0xfe;2;6;1753176426;3;3
0xfe;1;6;1753176436;3;3
0xfe;2;6;1753176446;3;3
