Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746288756;3;3
0xfe;2;6;1746288766;3;3
0xfe;1;6;1746288776;3;3
0xfe;2;6;1746288786;3;3
0xfe;1;6;1746288796;3;3
0xfe;2;6;1746288806;3;3
0xfe;1;6;1746288816;3;3
0xfe;2;6;1746288826;3;3
0xfe;1;6;1746288836;3;3
0xfe;2;6;1746288846;3;3
0xfe;1;6;1746288856;3;3
0xfe;2;6;1746288866;3;3
0xfe;1;6;1746288876;3;3
0xfe;2;6;1746288886;3;3
0xfe;1;6;1746288896;3;3
0xfe;2;6;1746288906;3;3
0xfe;1;6;1746288916;3;3
0xfe;2;6;1746288926;3;3
0xfe;1;6;1746288936;3;3
0xfe;2;6;1746288946;3;3
0xfe;1;6;1746288956;3;3
0xfe;2;6;1746288966;3;3
0xfe;1;6;1746288976;3;3
0xfe;2;6;1746288986;3;3
0xfe;1;6;1746288996;3;3
0xfe;2;6;1746289006;3;3
0xfe;1;6;1746289016;3;3
0xfe;2;6;1746289026;3;3
0xfe;1;6;1746289036;3;3
0xfe;2;6;1746289046;3;3
