Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751547756;3;3
0xfe;2;6;1751547766;3;3
0xfe;1;6;1751547776;3;3
0xfe;2;6;1751547786;3;3
0xfe;1;6;1751547796;3;3
0xfe;2;6;1751547806;3;3
0xfe;1;6;1751547816;3;3
0xfe;2;6;1751547826;3;3
0xfe;1;6;1751547836;3;3
0xfe;2;6;1751547846;3;3
0xfe;1;6;1751547856;3;3
0xfe;2;6;1751547866;3;3
0xfe;1;6;1751547876;3;3
0xfe;2;6;1751547886;3;3
0xfe;1;6;1751547896;3;3
0xfe;2;6;1751547906;3;3
0xfe;1;6;1751547916;3;3
0xfe;2;6;1751547926;3;3
0xfe;1;6;1751547936;3;3
0xfe;2;6;1751547946;3;3
0xfe;1;6;1751547956;3;3
0xfe;2;6;1751547966;3;3
0xfe;1;6;1751547976;3;3
0xfe;2;6;1751547986;3;3
0xfe;1;6;1751547996;3;3
0xfe;2;6;1751548006;3;3
0xfe;1;6;1751548016;3;3
0xfe;2;6;1751548026;3;3
0xfe;1;6;1751548036;3;3
0xfe;2;6;1751548046;3;3
