Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749424656;3;3
0xfe;2;6;1749424666;3;3
0xfe;1;6;1749424676;3;3
0xfe;2;6;1749424686;3;3
0xfe;1;6;1749424696;3;3
0xfe;2;6;1749424706;3;3
0xfe;1;6;1749424716;3;3
0xfe;2;6;1749424726;3;3
0xfe;1;6;1749424736;3;3
0xfe;2;6;1749424746;3;3
0xfe;1;6;1749424756;3;3
0xfe;2;6;1749424766;3;3
0xfe;1;6;1749424776;3;3
0xfe;2;6;1749424786;3;3
0xfe;1;6;1749424796;3;3
0xfe;2;6;1749424806;3;3
0xfe;1;6;1749424816;3;3
0xfe;2;6;1749424826;3;3
0xfe;1;6;1749424836;3;3
0xfe;2;6;1749424846;3;3
0xfe;1;6;1749424856;3;3
0xfe;2;6;1749424866;3;3
0xfe;1;6;1749424876;3;3
0xfe;2;6;1749424886;3;3
0xfe;1;6;1749424896;3;3
0xfe;2;6;1749424906;3;3
0xfe;1;6;1749424916;3;3
0xfe;2;6;1749424926;3;3
0xfe;1;6;1749424936;3;3
0xfe;2;6;1749424946;3;3
