Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749142656;3;3
0xfe;2;6;1749142666;3;3
0xfe;1;6;1749142676;3;3
0xfe;2;6;1749142686;3;3
0xfe;1;6;1749142696;3;3
0xfe;2;6;1749142706;3;3
0xfe;1;6;1749142716;3;3
0xfe;2;6;1749142726;3;3
0xfe;1;6;1749142736;3;3
0xfe;2;6;1749142746;3;3
0xfe;1;6;1749142756;3;3
0xfe;2;6;1749142766;3;3
0xfe;1;6;1749142776;3;3
0xfe;2;6;1749142786;3;3
0xfe;1;6;1749142796;3;3
0xfe;2;6;1749142806;3;3
0xfe;1;6;1749142816;3;3
0xfe;2;6;1749142826;3;3
0xfe;1;6;1749142836;3;3
0xfe;2;6;1749142846;3;3
0xfe;1;6;1749142856;3;3
0xfe;2;6;1749142866;3;3
0xfe;1;6;1749142876;3;3
0xfe;2;6;1749142886;3;3
0xfe;1;6;1749142896;3;3
0xfe;2;6;1749142906;3;3
0xfe;1;6;1749142916;3;3
0xfe;2;6;1749142926;3;3
0xfe;1;6;1749142936;3;3
0xfe;2;6;1749142946;3;3
