Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746382356;3;3
0xfe;2;6;1746382366;3;3
0xfe;1;6;1746382376;3;3
0xfe;2;6;1746382386;3;3
0xfe;1;6;1746382396;3;3
0xfe;2;6;1746382406;3;3
0xfe;1;6;1746382416;3;3
0xfe;2;6;1746382426;3;3
0xfe;1;6;1746382436;3;3
0xfe;2;6;1746382446;3;3
0xfe;1;6;1746382456;3;3
0xfe;2;6;1746382466;3;3
0xfe;1;6;1746382476;3;3
0xfe;2;6;1746382486;3;3
0xfe;1;6;1746382496;3;3
0xfe;2;6;1746382506;3;3
0xfe;1;6;1746382516;3;3
0xfe;2;6;1746382526;3;3
0xfe;1;6;1746382536;3;3
0xfe;2;6;1746382546;3;3
0xfe;1;6;1746382556;3;3
0xfe;2;6;1746382566;3;3
0xfe;1;6;1746382576;3;3
0xfe;2;6;1746382586;3;3
0xfe;1;6;1746382596;3;3
0xfe;2;6;1746382606;3;3
0xfe;1;6;1746382616;3;3
0xfe;2;6;1746382626;3;3
0xfe;1;6;1746382636;3;3
0xfe;2;6;1746382646;3;3
