Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750178856;3;3
0xfe;2;6;1750178866;3;3
0xfe;1;6;1750178876;3;3
0xfe;2;6;1750178886;3;3
0xfe;1;6;1750178896;3;3
0xfe;2;6;1750178906;3;3
0xfe;1;6;1750178916;3;3
0xfe;2;6;1750178926;3;3
0xfe;1;6;1750178936;3;3
0xfe;2;6;1750178946;3;3
0xfe;1;6;1750178956;3;3
0xfe;2;6;1750178966;3;3
0xfe;1;6;1750178976;3;3
0xfe;2;6;1750178986;3;3
0xfe;1;6;1750178996;3;3
0xfe;2;6;1750179006;3;3
0xfe;1;6;1750179016;3;3
0xfe;2;6;1750179026;3;3
0xfe;1;6;1750179036;3;3
0xfe;2;6;1750179046;3;3
0xfe;1;6;1750179056;3;3
0xfe;2;6;1750179066;3;3
0xfe;1;6;1750179076;3;3
0xfe;2;6;1750179086;3;3
0xfe;1;6;1750179096;3;3
0xfe;2;6;1750179106;3;3
0xfe;1;6;1750179116;3;3
0xfe;2;6;1750179126;3;3
0xfe;1;6;1750179136;3;3
0xfe;2;6;1750179146;3;3
