Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745136156;3;3
0xfe;2;6;1745136166;3;3
0xfe;1;6;1745136176;3;3
0xfe;2;6;1745136186;3;3
0xfe;1;6;1745136196;3;3
0xfe;2;6;1745136206;3;3
0xfe;1;6;1745136216;3;3
0xfe;2;6;1745136226;3;3
0xfe;1;6;1745136236;3;3
0xfe;2;6;1745136246;3;3
0xfe;1;6;1745136256;3;3
0xfe;2;6;1745136266;3;3
0xfe;1;6;1745136276;3;3
0xfe;2;6;1745136286;3;3
0xfe;1;6;1745136296;3;3
0xfe;2;6;1745136306;3;3
0xfe;1;6;1745136316;3;3
0xfe;2;6;1745136326;3;3
0xfe;1;6;1745136336;3;3
0xfe;2;6;1745136346;3;3
0xfe;1;6;1745136356;3;3
0xfe;2;6;1745136366;3;3
0xfe;1;6;1745136376;3;3
0xfe;2;6;1745136386;3;3
0xfe;1;6;1745136396;3;3
0xfe;2;6;1745136406;3;3
0xfe;1;6;1745136416;3;3
0xfe;2;6;1745136426;3;3
0xfe;1;6;1745136436;3;3
0xfe;2;6;1745136446;3;3
