Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749969156;3;3
0xfe;2;6;1749969166;3;3
0xfe;1;6;1749969176;3;3
0xfe;2;6;1749969186;3;3
0xfe;1;6;1749969196;3;3
0xfe;2;6;1749969206;3;3
0xfe;1;6;1749969216;3;3
0xfe;2;6;1749969226;3;3
0xfe;1;6;1749969236;3;3
0xfe;2;6;1749969246;3;3
0xfe;1;6;1749969256;3;3
0xfe;2;6;1749969266;3;3
0xfe;1;6;1749969276;3;3
0xfe;2;6;1749969286;3;3
0xfe;1;6;1749969296;3;3
0xfe;2;6;1749969306;3;3
0xfe;1;6;1749969316;3;3
0xfe;2;6;1749969326;3;3
0xfe;1;6;1749969336;3;3
0xfe;2;6;1749969346;3;3
0xfe;1;6;1749969356;3;3
0xfe;2;6;1749969366;3;3
0xfe;1;6;1749969376;3;3
0xfe;2;6;1749969386;3;3
0xfe;1;6;1749969396;3;3
0xfe;2;6;1749969406;3;3
0xfe;1;6;1749969416;3;3
0xfe;2;6;1749969426;3;3
0xfe;1;6;1749969436;3;3
0xfe;2;6;1749969446;3;3
