Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747977156;3;3
0xfe;2;6;1747977166;3;3
0xfe;1;6;1747977176;3;3
0xfe;2;6;1747977186;3;3
0xfe;1;6;1747977196;3;3
0xfe;2;6;1747977206;3;3
0xfe;1;6;1747977216;3;3
0xfe;2;6;1747977226;3;3
0xfe;1;6;1747977236;3;3
0xfe;2;6;1747977246;3;3
0xfe;1;6;1747977256;3;3
0xfe;2;6;1747977266;3;3
0xfe;1;6;1747977276;3;3
0xfe;2;6;1747977286;3;3
0xfe;1;6;1747977296;3;3
0xfe;2;6;1747977306;3;3
0xfe;1;6;1747977316;3;3
0xfe;2;6;1747977326;3;3
0xfe;1;6;1747977336;3;3
0xfe;2;6;1747977346;3;3
0xfe;1;6;1747977356;3;3
0xfe;2;6;1747977366;3;3
0xfe;1;6;1747977376;3;3
0xfe;2;6;1747977386;3;3
0xfe;1;6;1747977396;3;3
0xfe;2;6;1747977406;3;3
0xfe;1;6;1747977416;3;3
0xfe;2;6;1747977426;3;3
0xfe;1;6;1747977436;3;3
0xfe;2;6;1747977446;3;3
